tweet_id,text,airline_sentiment
569215076655214592,what are your rules on checked baggage and carry ons from slc to sjo,average
569213183455563776,thanks so much for your condolences and quick response it is very much appreciated,good
569211529880576001,creates institutional quality machine driven jetblue revenue predictive analytics and forecasts using public big data,average
569204185318723584,thank you alicia exceptionalservice,good
569200983173156864,yes we have de baggage claim i m so sad for the baggage and how they treat us please we need that baggage,negative
569199676282564609,my mom s baggage is lost in fly fort lauderdale bogot today colombian employees treated us badly need help please,worse
569196231546830848,no changes made my son s pass printed on same conf just mine not print after i expressed disapptment w jetblue,worse
569195394065952768,cancelled flighted,worse
569191875271372801,you have very unhappy customer after waiting min on hold rude amp uncaring rep has now frozen my acct can t print bdng pass,worse
569191191448817664,minutes to spare,average
569191124373520384,the first place but i really didn t need the extra stress at this already terrible time oh by the way i made the flight with,worse
569190933297807360,that i missed my flight i had to book this flight extremely last minute due to a family death there s no excuse for attitude in,negative
569190811113525249,serious attitude i was in the fault for running a tad behind but before she even knew my name or my flight info she assured me,negative
569190678758080512,i fly w u as much as i can however your kiosks were broken in syr and there was woman working the ticket counter she had a,negative
569189652080533504,even years after the earthquake haiti still needs helps in rebuilding flyingitforward,average
569188266089381888,thanks i chatted with a nice fella about it and he gave me the lowdown,good
569187541120724992,yup feet but no selfie,average
569185441171316737,mission accomplished gave a hug,good
569184255399620608,the you above all commercials like the legroom one,average
569179937841815553,will do i ll tell him you say hey,average
569178210325430272,my wife and i booked last minute flights for a funeral separately but we would like seats gether can you do this if we dm conf s,average
569177868221202432,ok thank you for the quick response jetblue still the best comp,good
